Symbol,Sector,DateType,Final_Score_PSR,Final_Score_GP/A,Final_Score_EV/EBIT,Final_Score_PER,Final_Score_CurrentRatio,Final_Score_PBR,Final_Score_DebtToEquityRatio,Final_Score_PCR,Final_Score_PFCR,Final_Score_ROE,Final_Score_OperatingMargin,Final_Score_FreeCashFlowMargin,Final_Score_RevenueGrowth,Final_Score_InterestCoverageRatio,Final_Score_Total
CMPO,Industrials,Year,51.11031796298097,89.22950819497652,48.24179691257767,49.27997926036907,46.543341678580425,51.54671329436104,42.2104653704767,58.03213178447243,58.48426026321839,52.55859742083189,52.00129828727201,51.90594494069023,48.70536499185704,48.01973697525709,53.55131185482195
ZTS,Healthcare,Year,52.090309782341095,74.8638130061343,48.530458072947525,49.912364852922806,35.999315537868675,52.039703896340285,48.62152841539502,51.80743365677848,53.98952213376193,53.27140944072877,53.853748326184174,53.30444971902986,46.971309840458495,53.97693394984624,53.55096172345259
UDMY,Consumer Defensive,Year,51.5795963951669,83.49474384958307,,50.96444587556469,35.01737608242929,52.649301694636875,69.70918773511872,52.75444728621163,52.47358014300952,48.548448490041466,52.819069363074085,52.87122283659954,45.88135156734251,47.387510459688784,53.5500216752667
WD,Financial Services,Year,61.36639105375761,28.6778885588336,53.20249004874046,50.57034896386447,61.555251214257055,64.8839157448241,58.26547974526285,55.43571607409615,52.84787786623804,50.219883210105976,55.53811933972395,54.508950773231476,50.99238886864852,51.615780728343275,53.5486058707091
MAS,Industrials,Year,51.110452313839886,91.53168037878369,48.11671265707349,49.1216485760868,41.00037208334129,51.54671329436104,40.487588645443395,55.91595391159362,55.3882793196264,51.361550160471744,51.957736300649614,51.8411329699896,48.7051211699695,48.53135827711672,53.544873942878766
LINK,Technology,Year,52.15265586906759,62.324023728190305,50.40283031879736,50.702430707625425,65.29175143512784,52.509086434553936,63.05642667168093,50.26037044660491,50.88856728446356,49.99555874621104,52.46854545279827,52.03452770798397,48.44775916774442,52.363553578864526,53.537139386112294
EQNR,Energy,Year,53.14452318715145,89.76200520795108,49.55961750119887,52.02051305177082,42.91456297444836,51.96387578722354,52.962045275903456,66.77255068843927,58.13364662628731,53.403194677425724,53.007837172552925,53.13224325788817,47.748038895367905,49.64665351769597,53.51769275016315
GFI,Basic Materials,Year,52.71070145699117,67.1367265536557,46.97142295917564,46.8496474697066,39.67441250126526,54.435469825842475,51.16380070486093,55.16798137600019,57.84739036918345,59.918221701478814,56.933064588904784,56.245626431503005,47.134495785235096,56.901805820624645,53.50648339603055
TELA,Healthcare,Year,52.110587969122534,76.9160703667406,48.98569828652823,50.43989966155157,50.353672927231784,52.266385386919026,48.31102365685927,50.59717936103508,50.0,51.42366468209582,53.77611736639031,53.256690166221695,48.08444898249032,53.85881888028828,53.50592500984119
IRTC,Healthcare,Year,52.10244525280645,78.90814331298878,48.98569828652823,50.43989966155157,52.91539717168404,52.05798779018713,46.12345520730038,50.59717936103508,49.778913735038046,51.42366468209582,53.77611736639031,53.2566901662217,47.39703974091698,53.85881888028828,53.50446350752978
VRTX,Healthcare,Year,52.089165939516555,73.06118484379297,48.215330803463104,50.32043443283585,42.11127623095753,52.44082361368873,56.75302502291004,51.01296289761033,51.308306675271176,51.67161074066059,53.86162779651707,53.279171364068105,47.12038267141519,54.24640900347559,53.504023197136874
APYX,Healthcare,Year,52.11663318600347,77.64156286024613,48.98569828652823,50.43989966155157,53.51530519851707,52.53306552804011,49.104693217543996,50.59717936103508,50.0,51.42366468209582,53.77611736639031,53.2566901662217,46.79287473895165,53.85881888028828,53.5034850940404
SGHC,Consumer Cyclical,Year,51.14372812138275,89.62645597642513,47.924672076249784,51.171955342106564,39.29866300801017,51.508193734774714,60.00139937186165,55.45154013808794,51.436001792381774,51.73716765025554,51.069260515709054,51.35098201471615,47.657152245249485,49.635678496733995,53.50091789171034
NRG,Utilities,Year,53.75995547793295,83.41401144558806,51.89725794654529,53.0529799498601,45.78925588987873,52.366986649575075,26.541384195928018,55.16808170611138,51.59876919016665,56.52544972526465,54.103547490362104,55.883285139815484,43.29698678869143,53.66976854671042,53.500531285970176
LWAY,Consumer Defensive,Year,51.581841436102934,68.01368331449079,,44.032757999437194,51.93332820708495,53.45554914540627,70.08977194342566,53.253316891407614,53.92791188739022,48.96568192910709,52.900274004846395,52.87198345534628,46.731743147064016,47.551973814902944,53.485370552000944
LGMK,Healthcare,Year,52.123519794471086,72.76818493472248,48.983295322767,50.43989966155157,40.938185023100274,52.741067667030585,58.036107920136175,50.59717936103508,50.0,51.42366468209582,53.77611736639031,53.256690166221695,46.847528319732945,53.85881888028828,53.48156791449396
GMGI,Communication Services,Year,52.265948602926244,44.422519264090724,50.48162211901059,51.743553554767416,77.474921531572,56.38225446961435,56.02655797739699,51.056370454702474,40.95920658642038,53.87512319240798,51.86243133858615,51.774361986736224,57.12196571844186,53.27580478687087,53.48018868453887
PYPL,Financial Services,Year,60.446294269922504,37.3214760890249,54.00942203478954,51.261289058250206,32.70786552601634,56.16250515586329,73.2623425894247,57.46356343436135,58.102853552431576,52.466391415086164,56.79940531149472,54.052661033097344,52.483842240491335,52.12141558010099,53.47580909216821
CMCL,Basic Materials,Year,52.74738549180063,54.01417207750356,45.41886839231918,49.255427746184466,41.65099335418846,62.508137282229384,65.62031259393655,54.155086463916824,57.84033363259819,51.39827383885779,56.51144629687599,56.09438589436071,45.617046321808694,55.792116189442034,53.47314182685875
RSKD,Technology,Year,52.22982488536738,53.29874452605648,50.40283031879736,50.76900997182927,70.77528933250406,53.27659488664028,63.52468842286221,53.93626102665791,51.87550436923392,49.96016360458372,52.46854545279827,52.073394970075526,48.50832107027513,52.363553578864526,53.46155690124954
EGY,Energy,Year,53.1240539846127,76.88610398917643,49.46504224942714,52.00973466324076,38.29466100966203,51.96776972178688,64.62301277683818,65.41540952583046,58.45083641989915,53.32759965026021,53.09436452110902,53.072885847255066,48.33033383820217,49.367490782168076,53.46067349215031
DCI,Industrials,Year,51.11023538115184,81.61229395007041,48.081944532303574,49.093744005932805,42.921374121695685,51.56853958050564,54.83909985192961,52.774981884758944,50.07911610195069,52.6240312858113,51.95224561433005,51.832804489282566,48.70519643662964,49.821804393126506,53.451366630802276
LVLU,Consumer Cyclical,Year,51.144230963485406,98.44134098293884,48.89620075006173,50.82721579627928,34.74531998191935,51.55687742851115,54.746563045825624,57.46476644224437,51.518017616061144,50.998656956144984,51.068170103713136,51.34452523978531,46.81889460658701,48.742124100287356,53.45092171527461
TNL,Consumer Cyclical,Year,51.14397698099022,71.77750242559956,48.70201003299066,50.97414821714642,67.35494284943857,51.2697950059958,48.81649904123933,57.71634990401128,51.511602103742945,50.942171863062725,51.07146683981346,51.355239335631936,46.8415004004585,48.79549147875419,53.44804974849111
AMAT,Technology,Year,52.17092821969946,68.34271006903752,50.014448918413244,50.370547286216606,44.66556218896481,52.096477631892085,56.5879423093773,55.427221955724214,52.309930588866195,51.53144652816832,52.60444185729274,52.153693469762246,48.37340705937167,52.56509865343892,53.44611710352658
ASRT,Healthcare,Year,52.1218084294274,69.36654422513828,48.935289280497756,50.43538158666597,32.6133516962333,52.71400143045017,54.42632042311273,52.44500226144574,56.655926907324414,51.69046006218449,53.807855335799516,53.320237955557914,47.064219998248234,53.90126352162765,53.44308712365579
TBRG,Healthcare,Year,52.12132387917801,72.46301578848671,48.23660158500046,50.363556103071964,33.32512630853542,52.668882663403366,51.13311715114136,52.14780698161283,56.420354744135444,51.47795882440873,53.78236140925728,53.265759717685995,46.8480436068329,53.87053546379525,53.43087557777774
NUE,Basic Materials,Year,52.77755491808897,55.88377561186836,46.8007196852548,46.79084874002152,45.23516827965315,59.29134571110009,56.72648221569783,55.47436889712421,58.03266458375339,58.01918983474137,56.32659550005012,56.23214900545679,44.40600315686019,56.0334415936626,53.43073626666666
HNST,Consumer Defensive,Year,51.58405605992334,63.69472518141879,,50.96444587556469,57.36172165500251,54.157831723147126,63.11594691167399,53.23854617844123,52.981498947192115,48.548448490041466,52.81906936307409,52.872835810610425,45.81182850270946,47.387510459688784,53.42603578142215
NVR,Consumer Cyclical,Year,51.14342833035121,59.13497814869582,48.76104707200057,50.75825768321938,69.09138883415467,51.45777288664118,58.42744311653943,54.30145683890307,51.32493919479807,53.605165327533044,51.07160271264243,51.36004474581594,47.66561831927574,49.71750307374803,53.415760448879894
ICAD,Healthcare,Year,52.11417689939206,71.90848471107921,48.98569828652823,50.43989966155157,43.877793492873195,52.66024059458677,57.88870598689371,50.59717936103508,50.0,51.42366468209582,53.77611736639031,53.2566901662217,47.05844304713129,53.85881888028828,53.411157789226195
FTS,Utilities,Year,53.64915824086273,61.276287043494136,51.71216231501763,52.668910259916665,35.6773507846481,52.47584593067799,52.01507089950077,64.12513594049531,56.26773734453087,53.50310646211455,54.879668356222744,55.67003109303487,43.493179392095094,53.64627025976625,53.41080583293926
GAIA,Communication Services,Year,52.305425655611444,75.51749867853975,51.090536882307624,51.61227374623435,27.236039562351593,57.30865868491847,54.996430635795846,56.68268601847076,60.64120910087633,53.939605823613334,51.86355413569591,51.73181084893883,49.46559841248176,53.31703094445831,53.40773993787816
SKM,Communication Services,Year,52.35862641478314,68.86687361059768,51.14568735192283,51.74343554042521,32.57234231258592,58.01431430595758,52.211773214484325,60.69977112393049,63.92295470003447,55.447508440145484,51.943310715649446,51.82007857741209,43.46352490462564,53.4963515489503,53.40761091153605
ED,Utilities,Year,53.630971637376774,62.68157537053957,50.775415057249944,50.68457875870715,45.01157000742273,52.45623478553062,53.99471835593742,57.92439210951863,54.98325468920959,53.803547962839204,54.4951126927441,55.67003109303487,44.481679008055934,53.64727106310978,53.40464660190932
SMWB,Technology,Year,52.213437928429826,94.53575564371644,50.40283031879736,50.76900997182927,33.57048177494084,50.11736033183018,29.544747157514614,50.26037044660491,50.88856728446356,49.96016360458372,52.46854545279826,52.0340848703038,48.68399042051444,52.363553578864526,53.40336252688056
IT,Technology,Year,52.152887656505456,84.14944529493462,49.78375464509952,50.11472676904339,34.23860437104421,50.04528050678859,37.81592309869668,54.85735362667119,52.1185489517697,52.932255527937905,52.55567498479612,52.133842641088386,48.44311252054181,52.41823961171951,53.402172930585216
DUOL,Technology,Year,51.9152708763105,66.56639365494466,50.40283031879736,49.3926522504404,52.83918102082718,51.21062987407099,64.15350653371117,52.08213346220955,51.33717645589186,50.02627011418519,52.46854545279826,52.12784644794787,49.14627758205131,52.363553578864526,53.401972077552905
TRAK,Technology,Year,52.02531859864161,54.99682136987838,49.584440136114594,49.92943003337426,68.42596569894152,52.63523120824649,64.56258357959578,54.299869381733245,51.91472181574171,50.37438538742441,52.578427976375124,52.18825298242429,48.42113401661152,52.6042737516605,53.401720199716195
OTRK,Healthcare,Year,52.120318267808365,73.61610713981351,48.98569828652823,50.43989966155157,44.810925233252,52.68030299416585,54.52708109268836,50.59717936103508,50.0,51.42366468209582,53.77611736639031,53.256690166221695,46.847528319732945,53.85881888028828,53.39617038073958
SBH,Consumer Cyclical,Year,51.14421820954469,87.14080756033104,48.773309426564495,50.995890434382815,46.822952686303545,51.54321114213624,50.42867393257504,58.40392309070402,51.55876820248409,53.264248587874064,51.06944935606905,51.34579778876791,46.19807372429999,48.82282396920901,53.393724865089006
BRZE,Technology,Year,52.06799312429987,73.71364299841615,50.40283031879736,50.76900997182927,42.98315046954428,51.68040266849099,60.47979733518037,50.26037044660491,50.88856728446356,49.96016360458372,52.46854545279827,52.044736161238205,48.842915712884974,52.363553578864526,53.39212081924455
SRTS,Healthcare,Year,52.114084813563544,70.0315808919307,48.789737586244684,50.10648201837638,75.66651861003291,52.640332586834916,57.923578453267936,50.59717936103508,50.0,51.97555769176853,53.81528140227085,53.2566901662217,48.59892816244019,53.936723683504916,53.39039019835634
AAPL,Technology,Year,52.09970009249309,83.07028757371752,49.765336255183506,50.07326088637734,33.674409765920316,50.04528050678859,40.904282475231724,54.71755373177125,52.0828316439488,52.932255527937905,52.612585286318165,52.16029536361147,48.35285531825093,52.43156734949638,53.388220152675366
SCHL,Communication Services,Year,52.32698777462666,70.66879544650642,49.34793591008131,50.503044066019044,36.906481401197674,57.4308606303787,55.20134803882705,58.701818511866165,60.22782042986178,54.22452545468833,51.880284217771234,51.778410310468516,44.352688514538876,53.842481122293734,53.38524870208039
ONC,Healthcare,Year,52.02136036467989,73.00371366266691,48.98569828652823,50.43989966155157,36.83953892278524,52.039703896340285,54.34587634102912,50.59717936103508,48.93568547018167,51.42366468209582,53.77611736639031,53.2566901662217,48.40183675980717,53.85881888028828,53.382572100610794
ADSK,Technology,Year,52.03917600866927,84.66435948546113,49.11703673360458,49.43442392353066,32.362835056409374,50.04528050678859,44.49726386527702,54.00691771197102,51.85140129805345,51.85734726778001,52.56462370385852,52.16404674508223,48.74168369987899,52.38571453593667,53.379417328316144
BFRI,Healthcare,Year,52.12096278496031,76.69842242766887,48.964523117471614,50.43989966155157,33.249792530347996,52.62768978353816,46.75901744702209,50.59717936103508,50.0,51.42366468209582,53.77611736639031,53.256690166221695,47.415365499799485,53.85881888028828,53.37067998496197
HBIO,Healthcare,Year,52.12009714962362,74.21889346516755,48.79250339571478,50.43989966155157,30.543775193713294,52.65993874762771,49.20892981801727,51.00288708897712,53.75570586966963,51.42366468209582,53.77684639185034,53.25884371425452,46.73046027765373,53.86035070718928,53.36956031167856
AXSM,Healthcare,Year,52.0697679527794,75.79652461814968,48.98569828652823,50.43989966155157,37.62926272929458,52.039703896340285,47.527886866311505,50.59717936103508,50.0,51.42366468209582,53.77611736639031,53.2566901662217,48.25467267526197,53.85881888028828,53.36815580794145
GCO,Consumer Cyclical,Year,51.14428486437296,94.01055526063155,47.97720089479382,51.28859063351668,41.15869932243045,51.60500511794691,51.85745533267537,57.819968494931196,51.52075797135466,51.14516849395651,51.068242573279335,51.34312045391947,46.20019024645491,48.97966134641023,53.365635786191
TIRX,Financial Services,Year,47.33336756599586,16.007628072875956,54.788682612739535,57.23502273164518,62.37992919171698,69.5695322438172,90.43443239166777,50.0,50.0,48.72491077859834,51.666843759379134,51.54066858882961,45.95120642043365,51.46614735904939,53.36416940833919
LSEA,Real Estate,Year,74.01215209842321,53.77340248317974,48.5901278283402,49.32056044003387,49.41426313688355,57.20153959501043,50.492939256654005,56.62582117177908,55.015015580845116,48.73460203255026,51.044344605685325,52.11196640599922,47.02794910983879,53.723829015503625,53.363465197194735
STN,Industrials,Year,51.11063510494374,84.24962851402417,48.05953712955987,49.06006308158401,37.73838701399071,51.58648427423856,51.238533596025704,54.31862383912672,52.524116310406896,51.91570802751332,51.92421345742736,51.8135060248579,48.7055462512746,48.002523886590204,53.361803115971064
MTCH,Communication Services,Year,52.21742363494116,75.02124941723403,50.44718052655874,51.15564677315945,47.82640729651511,52.77758063332738,48.80498278726546,57.17035760227263,55.27955697158432,53.87512319240798,52.08353007417004,51.9337785717145,44.87597017582136,53.54643637654257,53.3582302881082
GROV,Consumer Defensive,Year,51.58526551220439,95.45705463046518,,50.96444587556469,58.852464100581955,53.298080497902184,35.810057064142995,51.139681115571776,50.0,48.71008475540299,52.81906936307409,52.83523420642456,44.765087912151465,47.387510459688784,53.355695037936535
COLM,Consumer Cyclical,Year,51.143724641047385,76.4885893975154,48.60434130077927,50.46316155757872,53.75858565376106,51.54684478296294,58.238102180227756,55.85753013247229,51.41289705169753,51.82536050543665,51.06962522472583,51.35712065483551,46.381621659870234,48.694346955649955,53.34584654989719
AERT,Industrials,Year,51.11065921687542,84.07523349984913,48.142849740609165,49.15730831290925,35.997880762465556,51.546839069841525,50.67383992341498,47.924756454323855,46.770225629838095,51.808140430923174,51.91738851088698,51.78786694702291,48.706182932730464,48.29255090984994,53.34525752849576
ASTL,Basic Materials,Year,52.803576324014664,46.31946929926943,46.862748075743745,48.18420746818815,46.71242087910162,61.59993336022686,61.622164376400775,55.47782235379326,58.49489673903366,55.351483975823314,56.22264107085761,56.15177417573327,45.90052053342618,55.10657216954835,53.34358791436865
ALE,Utilities,Year,53.633819771874286,39.484237435895935,48.84532002019624,51.324492246378554,46.36758580578183,52.46161296113051,72.90868392033676,59.013343623362914,54.14907689259711,53.75522465378968,54.17535433967474,56.21189148753345,50.02038782172488,53.64231412560825,53.34258311280808
PCOR,Technology,Year,52.04206635831291,71.76362129073618,50.40283031879736,50.76900997182927,38.023971462641896,51.958788507588366,63.59142237449399,51.948680115952335,51.4727742730649,49.96016360458372,52.46854545279827,52.07281440416566,48.75719373669459,52.363553578864526,53.34057412858441
TRMD,Energy,Year,53.12275849475392,77.80359242526558,49.218288463190376,53.91899766622687,52.00357821366514,51.96857027534166,55.45265724168716,65.35134181046882,58.57522918965573,54.23734135594218,53.02428956705612,53.16233815255505,47.810725177980906,49.137096095437514,53.336238921420616
WAT,Healthcare,Year,52.098293218609925,72.3187884557899,48.535209521996116,49.95636835691231,36.292278402991556,52.039703896340285,47.47850475832543,51.752369149352766,53.817318898979174,54.195845265033235,53.836290171138856,53.289180487769656,46.883023126069816,53.95113271099311,53.334696356329104
TTC,Industrials,Year,51.11040645188219,82.2009575195068,48.08283623039041,49.104897928327034,41.86897442158226,51.56968680110879,52.63852921722316,53.046710266559685,51.45341606791278,52.63676246732681,51.941490689786306,51.824241457288466,48.705081942422225,48.44899148002071,53.33328798506885
NTES,Communication Services,Year,52.22436765691723,50.75331942678465,50.9888848304924,51.41379740591594,50.79028673809293,56.560869558182844,54.734653433647516,58.3246823880598,58.32450794470628,57.309758716884915,52.066588727255734,51.96867758675295,47.86270590561144,53.27580478687087,53.32849322186967
FOSL,Consumer Cyclical,Year,51.14433508246123,91.19868138350816,49.02901071559144,51.267059743701594,43.35147118395476,51.61392379142538,51.615488256547266,57.54703343388808,51.483528205989536,50.97819143596331,51.06808237375782,51.343615358927345,46.19807372429999,48.71178886652369,53.32502025403854
CTSH,Technology,Year,52.24127722775044,64.8864578526316,50.09741004128528,50.40659133974968,42.73792854972763,53.038370008242325,62.292958000996805,55.499884783942164,52.32952114025308,50.60415297948632,52.53877521295831,52.0837725813541,48.39295603407178,52.61203190092806,53.32494654811287
LEE,Communication Services,Year,52.35403856294913,91.24028626536786,49.42071201538158,51.727187468414606,31.50207364586766,53.58567074332103,48.34896965022833,49.70640889769741,58.2572480789575,61.55030343659244,51.90805115156196,51.73197690646119,41.79899417646542,53.317537204291824,53.31781844311128
TRUG,Communication Services,Year,52.031128480927684,91.24028626536787,50.81060505358856,51.65547793953898,38.883364049742156,52.77758063332738,50.0,50.05441702457573,47.33346219773929,61.35045515232098,51.91074446752029,51.75887893870207,43.295354313066916,53.34011090371847,53.31727610143832
AMN,Healthcare,Year,52.12290191552815,70.59477272657705,48.92698760188665,50.37506585676792,30.112282544585263,52.64401449173975,49.72760147121234,52.424139295576346,56.662632991947376,51.77563619809096,53.78918097877171,53.27329337049659,46.842497132919405,53.898394902172086,53.31274348319332
CTSO,Healthcare,Year,52.11724298460203,76.99116194706076,48.98569828652823,50.43989966155157,38.063857789483336,52.53666764603598,45.46485432488755,50.59717936103508,50.0,51.42366468209582,53.77611736639031,53.2566901662217,47.11111535957164,53.85881888028828,53.308088368404235
LRCX,Technology,Year,52.10446040814234,68.93123625935709,49.78204713452935,50.13068744579629,48.34772608401979,50.70061938822888,52.851662119010776,54.73690655972668,52.0930267040775,51.91241140208045,52.604445557372536,52.15534289818516,48.34675802423095,52.515092149484246,53.30200541103442
CWK,Real Estate,Year,74.08036851713473,72.85879177050754,49.02919764771535,47.777474406589775,38.418124369534894,55.05439009438962,46.51079702148069,56.0001900065995,54.39228858961332,48.86609990691206,51.018320552724575,52.11668814028373,46.08189737064498,53.97771736121198,53.29873898252448
PEG,Utilities,Year,53.48532601659714,36.705557594609786,51.9191508939977,49.147124192695735,36.69610623613889,52.407044497560136,81.39796805968896,42.04756859464334,51.988881357630895,54.53206249460944,54.68049206783451,55.68987017302672,43.23090729928867,53.66051924440458,53.29664217386082
LE,Consumer Cyclical,Year,51.14428094724248,88.65826990013375,48.89690525203156,51.2404878861195,41.43574711965534,51.5954737774276,55.193103021287044,57.89220086493367,51.50897209622988,51.02290488130343,51.068380357489524,51.34708075965534,46.40929185072777,48.72279099410337,53.29542069345287
FLWS,Consumer Cyclical,Year,51.14421141558478,89.78138693589504,47.92441580381797,51.19237829391032,41.50491878673404,51.584365408818414,55.9752772961348,56.7243408656305,51.532889252719734,51.13311763578479,51.06826482552623,51.34422722791532,46.26259612145513,48.849898963677305,53.28730634525745
PDFS,Technology,Year,52.10686329334409,63.92497280251971,50.40283031879736,49.3926522504404,54.65661367120967,52.56817724794804,64.62004006139595,51.260523222546276,51.561087825801934,49.996740883038896,52.46854545279826,52.05128464509963,48.6468259669584,52.363553578864526,53.285489532948276
EPAM,Technology,Year,52.17980407363574,59.67584630024728,49.56376170358698,49.79010128234347,58.09532095245917,52.30154165084934,63.71948872296849,54.02470594631495,51.89114457884205,50.47691772365052,52.523356161008365,52.08468057470843,48.46447715069907,52.40082532717406,53.278144031923844
RELL,Technology,Year,52.267484204346474,58.60143699105569,48.90732607075258,49.207506672256685,61.10522647309685,53.39653556231062,64.95618664840748,53.51224345762096,52.07297455066269,50.07130110288143,52.47770936750071,52.03815396470761,48.39755016632001,52.363553578864526,53.27217074688908
MIND,Technology,Year,52.22371818931345,67.79603491438873,50.25849626924293,50.3242780119163,46.904752579827985,53.1700378417042,63.599088664499405,50.26037044660491,50.88856728446356,51.18059653429147,52.47315368748872,52.0340848703038,48.99876800926401,52.363553578864526,53.267131665732414
PLTK,Communication Services,Year,52.30261406316467,75.84649383426887,50.87371849726824,51.295616249789774,42.147727102348256,52.77758063332738,47.956299536011485,59.086489386221125,60.35818979184566,53.87512319240798,52.017901085500355,51.860642378839835,41.90498503688264,53.42556132517187,53.26635300807487
TZOO,Communication Services,Year,52.24979369511244,89.38338856248004,50.898414416621975,51.18087307857946,31.522708665781195,52.77758063332738,48.8763764981835,56.2265150140454,55.024282860069704,55.82577062514442,52.01430318712866,51.88486507266844,44.557948124244746,53.27580478687087,53.26418751573272
AKA,Consumer Cyclical,Year,51.14417525413696,88.54324099763005,48.8355920876384,51.35925150130993,42.154696130119504,51.605156278684404,55.63381968660097,56.10092959372021,51.497912533615626,50.942171863062725,51.068042132952684,51.34551804551024,46.62082264869299,48.70410414380471,53.2539594926771
TNK,Energy,Year,53.131823602349314,69.7382001966047,49.52651312855898,53.93178939504541,65.84180016297685,51.968807112612915,60.57319825879296,64.42268891084252,56.16896758783308,53.89840717265813,52.984085198880045,53.267882506004156,48.0257614906845,49.422929053855206,53.249377147660184
PLX,Healthcare,Year,52.11610445432401,70.46795071447036,48.71381698689322,49.889824439244414,35.552591777929464,52.47643644202288,51.90929372800553,51.68932084408084,53.76348442143389,52.5826858160916,53.790446736788894,53.276681796224054,46.94922866070824,53.8826749093388,53.24594518221343
IPI,Basic Materials,Year,52.763580144816814,29.675245100633084,48.63886184969541,49.79798151854293,51.731504239248785,64.87349800180358,68.92377170087585,55.814619230229255,58.347267433413236,51.912905209563135,56.09398515689341,56.356431505613486,44.70336800093843,55.80119039636467,53.24530067775943
VALU,Financial Services,Year,42.51861403814734,36.17932132764413,53.29641887610936,52.6505966459044,39.42422449305433,57.048020812562605,87.87978911436146,56.10014529002795,54.46717068212321,53.22569051670519,58.812660632181625,57.50857985017352,44.83351170761214,51.46614735904939,53.24363509611834
HALO,Healthcare,Year,52.09758315702068,68.06391237730514,48.71722405367723,50.1836954050092,67.8713468473129,52.039703896340285,46.153350923633056,52.18495831729054,55.28773362507211,55.87252342859827,53.88757540990289,53.35381134032278,47.551487278795186,54.091333767426605,53.24137675400208
RAMP,Technology,Year,52.19601633637234,63.01148357513332,49.010426391703305,49.3926522504404,50.50556530379368,53.138879631426974,64.17872370085215,54.45698217657057,52.0062175460933,49.99392402513889,52.479925134263425,52.09355712292279,48.52445282975022,52.363553578864526,53.23548237983488
OXM,Consumer Cyclical,Year,51.143960263807195,91.2980654717288,48.62957174199606,50.72322452565492,37.432776994724364,51.55883305053286,54.259313772041565,57.647387833742584,51.53910012985731,52.06362852264305,51.069709096847276,51.34842323158748,46.75766989777557,49.71819911186029,53.22784740319996
GAN,Consumer Cyclical,Year,51.144010354407456,93.08773729325355,49.05377833998005,51.35925150130993,42.32319638235087,51.32723773141922,49.22791374354861,53.490324676879766,51.400608524913395,54.76631282798333,51.06795565353662,51.34172075635039,46.90449004904145,48.694346955649955,53.22777748504461
CETX,Technology,Year,52.2833157346365,87.1394458743562,50.39126836285675,50.76900997182927,37.135616820257276,53.4689324231343,33.17259452494815,50.26037044660491,51.042640938143926,49.96016360458372,52.46854545279827,52.0340848703038,48.562010330984506,52.363553578864526,53.22070299228908
CELH,Consumer Defensive,Year,51.566904669368014,53.05340338238132,,43.60052606260368,67.10791052088953,52.40289550944817,70.73236065425324,52.705292603591715,51.84829311265799,49.433794003763275,52.937287283621664,52.991985317025886,46.09085333658785,47.387510459688784,53.2199243781447
JOB,Industrials,Year,51.11092481141469,79.11074997364243,48.21990399677024,49.2418638505605,57.16651215072845,51.60212134579727,58.61575705637402,44.156016122926914,36.1850580839323,51.489623769550214,51.89740274622971,51.7893482926959,48.705050684116564,47.74091451628202,53.21805622213934
MGY,Energy,Year,53.05049580052264,78.57856853486142,49.16302057800361,50.48417893363205,44.526543824213434,51.9578198948116,63.42449543636157,63.432544926760094,57.21315977369069,53.740011177881556,53.07081929645942,53.2909401027735,47.780197063720934,49.64665351769597,53.21204504830848
HSIC,Healthcare,Year,52.12209738282017,69.7323140176125,48.68526909832964,50.09956673086049,32.04396975275125,52.61810272943791,51.04909797526059,52.24910887473042,55.90834026784604,51.885078679762096,53.78886501565604,53.26651433907864,46.80459992761249,53.944031857291414,53.21179043049321
CALM,Consumer Defensive,Year,51.583557750246754,40.87463219590876,,48.08471191872317,83.12900719954791,54.603039252545024,54.214767883649515,54.672252033669,56.30095919697973,49.153774683804556,52.97331113555841,52.95957066205262,45.60851037140101,47.54593256405618,53.20800206524176
EVI,Industrials,Year,51.11078178273717,80.46514549929339,48.01995691142911,48.91319992887875,38.99621029462024,51.59360761957371,56.87360612286565,54.65214818236342,51.938458452512734,51.553785138282535,51.90621075752232,51.811024426487464,48.705166182824996,47.98303675664533,53.196746256667254
RDCM,Communication Services,Year,52.18493370147629,50.30035168371135,51.39499426395614,51.743553554767416,69.23837264644322,56.67761042104712,55.8241384632894,51.751468330596936,43.480171272579994,53.87512319240798,51.861092944513786,51.81241668116133,51.32521861501146,53.27580478687087,53.19608932555951
FOR,Real Estate,Year,71.89689833845507,46.30937081462846,49.817339014663276,50.567295116206225,38.25877044957585,56.65368367809627,71.18969361302669,52.73728958535358,52.39819555755666,49.1596130553503,53.11905948705582,52.15179880895798,46.676693302308124,53.723829015503625,53.189966416909854
VTEX,Technology,Year,52.115135662911946,62.52511332999588,50.40283031879736,50.76900997182927,55.482711387900295,52.63127608920624,64.89852585720506,50.26037044660491,50.88856728446356,49.96016360458372,52.46854545279826,52.040135185679866,48.85228157459109,52.363553578864526,53.181538191038584
SAM,Consumer Defensive,Year,51.57946289406789,76.88991376582848,,40.941279044429876,44.27399694282788,53.4815578563773,69.64398251410415,53.668409997328624,54.11149539129481,48.76973388768708,52.88447741672827,52.91756901567241,44.801420114922934,47.387510459688784,53.180831484689115
GAMB,Consumer Cyclical,Year,51.14273818094407,79.28272382339534,48.4025859516501,50.212044249793955,43.744120923133806,51.52724774765897,60.212900083363266,52.47909695146259,51.36297174948715,51.82737052735005,51.07261392804741,51.355279674626374,52.33087720322279,49.566649795234845,53.179944342097905
ATER,Consumer Cyclical,Year,51.14436744547427,90.07835071962556,49.05195428410805,51.35925150130993,44.02654718262676,51.631286283588786,57.66654482788083,50.0,51.068705581174946,50.942171863062725,51.06795565353662,51.33963270007399,46.40929185072777,48.694346955649955,53.17717191777429
